,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza
9803,2500000.0,507.0,472.0,4930.966469428008,5296.610169491525,14.0,0.0,0.0,1.0,2.0,0.0,0.0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0
9812,267000.0,58.0,49.0,4603.448275862069,5448.979591836735,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
9814,650000.0,223.0,223.0,2914.7982062780266,2914.7982062780266,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
9817,710000.0,197.0,168.0,3604.060913705584,4226.190476190476,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
9835,160000.0,52.0,49.0,3076.9230769230767,3265.30612244898,2.0,5.0,0.0,0.0,4.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9840,180000.0,65.0,59.0,2769.230769230769,3050.847457627119,3.0,12.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9841,168000.0,46.0,41.0,3652.173913043479,4097.560975609757,2.0,9.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9843,105000.0,31.0,31.0,3387.096774193549,3387.096774193549,2.0,17.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9865,530000.0,157.0,145.0,3375.796178343949,3655.172413793103,4.0,5.0,0.0,6.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1
9869,210000.0,66.0,52.0,3181.818181818182,4038.4615384615386,2.0,4.0,0.0,2.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
9872,219000.0,63.0,55.0,3476.190476190476,3981.818181818182,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1
9874,123000.0,47.0,44.0,2617.021276595745,2795.4545454545455,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
9879,125944.98,39.0,34.0,3229.358461538461,66048.88235294117,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1
9890,949407.02,297.0,196.0,3196.656632996633,86369.39795918367,5.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
9891,670000.0,201.0,183.0,3333.333333333333,3661.202185792349,4.0,10.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9904,293000.0,115.0,102.0,2547.826086956521,2872.549019607843,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
9909,115000.0,40.0,37.0,2875.0,3108.108108108108,1.0,6.0,0.0,1.0,3.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9918,217000.0,66.0,60.0,3287.878787878788,3616.666666666666,2.0,7.0,0.0,8.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
9920,340000.0,102.0,94.0,3333.333333333333,3617.0212765957453,4.0,7.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
9925,120000.0,40.0,35.0,3000.0,3428.5714285714284,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
9930,205000.0,54.0,50.0,3796.2962962962956,4100.0,2.0,4.0,0.0,0.0,3.0,1.0,0.0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0
9934,450000.0,140.0,125.0,3214.285714285714,3600.0,4.0,14.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
9935,83000.0,31.0,23.0,2677.4193548387093,3608.695652173913,1.0,7.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
9952,120000.0,37.0,30.0,3243.2432432432433,4000.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
9959,199000.0,58.0,54.0,3431.0344827586205,3685.1851851851848,3.0,2.0,0.0,1.0,4.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9960,101000.0,35.0,30.0,2885.714285714286,3366.666666666666,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
9964,112000.0,33.0,30.0,3393.939393939394,3733.333333333334,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9966,240000.0,98.0,89.0,2448.9795918367345,2696.629213483146,3.0,6.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
9968,165000.0,72.0,68.0,2291.6666666666665,2426.4705882352937,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9969,198000.0,52.0,45.0,3807.6923076923076,4400.0,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9976,249000.0,52.0,45.0,4788.461538461538,5533.333333333332,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
9979,290000.0,56.0,47.0,5178.571428571428,6170.212765957447,2.0,7.0,0.0,1.0,3.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
9982,108000.0,40.0,30.0,2700.0,3600.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9995,730000.0,121.0,104.0,6033.0578512396705,7019.23076923077,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1
10024,285897.25,84.0,71.0,3403.538690476191,71798.4647887324,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1
10026,379787.77,84.0,71.0,4521.282976190478,95377.54929577463,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1
10027,368931.6,84.0,71.0,4392.042857142857,92651.1971830986,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1
10030,206454.1,60.0,52.0,3440.901666666666,70791.92307692308,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10032,206454.1,60.0,52.0,3440.901666666666,70791.92307692308,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10034,287313.92,60.0,52.0,4788.565333333333,98518.28846153848,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10037,189388.35,53.0,47.0,3573.365094339623,71848.70212765958,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10045,240000.0,57.0,46.0,4210.526315789473,5217.391304347826,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
10055,127000.0,46.0,41.0,2760.8695652173915,3097.560975609756,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10059,169000.0,60.0,56.0,2816.666666666666,3017.857142857143,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
10061,158000.0,58.0,52.0,2724.1379310344832,3038.4615384615386,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10066,174000.0,60.0,56.0,2900.0,3107.142857142857,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
10069,162000.0,58.0,52.0,2793.103448275862,3115.384615384615,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10071,130000.0,46.0,41.0,2826.086956521739,3170.731707317073,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10074,98000.0,33.0,30.0,2969.696969696969,3266.666666666666,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10077,104000.0,33.0,30.0,3151.5151515151515,3466.666666666666,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10081,110000.0,33.0,30.0,3333.333333333333,3666.666666666666,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10121,182000.0,90.0,82.0,2022.2222222222226,2219.512195121951,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10137,115000.0,37.0,30.0,3108.108108108108,3833.333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
10139,115000.0,37.0,30.0,3108.108108108108,3833.333333333334,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
10141,148000.0,33.0,33.0,4484.848484848485,4484.848484848485,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
10142,145000.0,46.0,44.0,3152.1739130434785,3295.4545454545455,2.0,8.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
10145,520000.0,145.0,125.0,3586.206896551724,4160.0,4.0,9.0,0.0,1.0,1.0,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
10184,214075.09,60.0,48.0,3567.918166666667,79522.20833333331,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10186,600000.0,237.0,222.0,2531.645569620253,2702.7027027027025,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10192,450000.0,130.0,105.0,3461.5384615384614,4285.714285714285,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
10206,740000.0,277.0,247.0,2671.480144404333,2995.9514170040484,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1
10211,500000.0,156.0,129.0,3205.128205128205,3875.968992248062,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
10215,355000.0,138.0,138.0,2572.463768115942,2572.463768115942,4.0,13.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
10234,381254.92,112.0,104.0,3404.061785714285,65365.057692307695,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
10236,376901.37,88.0,70.0,4282.970113636364,96004.85714285713,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
10248,275000.0,187.0,187.0,1470.588235294117,1470.588235294117,5.0,14.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
10266,85000.0,35.0,35.0,2428.5714285714284,2428.5714285714284,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10295,170000.0,76.0,67.0,2236.842105263158,2537.313432835821,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0
10298,122000.0,45.0,45.0,2711.1111111111113,2711.1111111111113,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
10301,155000.0,46.0,43.0,3369.5652173913045,3604.6511627906975,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
10309,169000.0,64.0,40.0,2640.625,4225.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1
10317,384924.93,79.0,72.0,4872.46746835443,95325.05555555556,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10322,414629.59,130.0,116.0,3189.458384615385,63733.21551724138,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
10335,570000.0,216.0,182.0,2638.8888888888887,3131.8681318681315,6.0,10.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
10344,88786.0,31.0,27.0,2864.064516129032,3288.3703703703704,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10348,187400.0,72.0,65.0,2602.777777777778,2883.0769230769233,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10379,268000.0,108.0,108.0,2481.481481481481,2481.481481481481,3.0,9.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
10394,155000.0,46.0,43.0,3369.5652173913045,3604.6511627906975,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
10395,1600000.0,440.0,380.0,3636.363636363637,4210.526315789473,12.0,3.0,0.0,0.0,4.0,0.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
10398,1600000.0,440.0,380.0,3636.363636363637,4210.526315789473,12.0,3.0,0.0,0.0,4.0,0.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1
10438,715000.0,300.0,280.0,2383.333333333333,2553.5714285714284,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1
10444,260000.0,93.0,84.0,2795.698924731182,3095.238095238096,4.0,13.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
10445,1500000.0,398.0,298.0,3768.844221105528,5033.557046979866,11.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1
10453,256000.0,80.0,75.0,3200.0,3413.333333333333,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
10545,1550000.0,224.0,200.0,6919.642857142857,7750.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
10550,1100000.0,400.0,325.0,2750.0,3384.615384615385,11.0,10.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
10562,400000.0,148.0,138.0,2702.7027027027025,2898.5507246376815,4.0,15.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
10566,145000.0,80.0,58.0,1812.5,2500.0,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
10568,1850000.0,392.0,380.0,4719.387755102041,4868.421052631579,11.0,3.0,0.0,1.0,3.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
10571,1200000.0,210.0,145.0,5714.2857142857165,8275.862068965518,6.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
10573,400000.0,148.0,138.0,2702.7027027027025,2898.5507246376815,4.0,15.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
10574,210000.0,95.0,59.0,2210.5263157894738,3559.322033898305,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10577,775000.0,275.0,260.0,2818.181818181818,2980.769230769231,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
10578,495000.0,176.0,164.0,2812.5,3018.292682926829,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
10593,715000.0,300.0,280.0,2383.333333333333,2553.5714285714284,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1
10596,225000.0,68.0,68.0,3308.8235294117653,3308.8235294117653,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
10607,2100000.0,250.0,220.0,8400.0,9545.454545454546,4.0,8.0,0.0,3.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10611,105000.0,31.0,31.0,3387.096774193549,3387.096774193549,1.0,12.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1
10623,1700000.0,294.0,284.0,5782.312925170068,5985.915492957746,4.0,8.0,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
10624,121000.0,62.0,62.0,1951.6129032258066,1951.6129032258066,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10626,1500000.0,294.0,284.0,5102.040816326531,5281.69014084507,4.0,8.0,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
10628,173420.0,59.0,52.0,2939.322033898305,3335.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10629,165000.0,53.0,53.0,3113.2075471698113,3113.2075471698113,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
10632,1350000.0,225.0,190.0,6000.0,7105.263157894738,6.0,7.0,0.0,6.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
10633,111440.0,39.0,35.0,2857.435897435897,3184.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
10636,1200000.0,170.0,150.0,7058.823529411765,8000.0,5.0,6.0,0.0,1.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
10637,179400.0,59.0,52.0,3040.677966101695,3450.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10639,197340.0,59.0,52.0,3344.745762711864,3795.0,3.0,11.0,1.0,4.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10646,96040.0,34.0,28.0,2824.7058823529414,3430.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10649,77000.0,27.0,27.0,2851.8518518518517,2851.8518518518517,3.0,11.0,1.0,4.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10651,179480.0,62.0,45.0,2894.8387096774195,3988.444444444444,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1
10654,500000.0,121.0,107.0,4132.231404958678,4672.897196261682,3.0,7.0,0.0,6.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
10655,104940.0,31.0,28.0,3385.1612903225805,3747.857142857143,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
10657,135858.0,44.0,41.0,3087.681818181818,3313.609756097561,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
10663,210800.0,62.0,35.0,3400.0,6022.857142857143,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10667,130730.0,38.0,32.0,3440.263157894737,4085.3125,3.0,11.0,1.0,4.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
10676,950000.0,165.0,148.0,5757.575757575758,6418.918918918918,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10683,1070000.0,265.0,245.0,4037.735849056604,4367.34693877551,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1
10691,161049.0,52.0,45.0,3097.0961538461547,3578.866666666667,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
10694,126685.0,42.0,42.0,3016.309523809524,3016.309523809524,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
10696,575000.0,200.0,185.0,2875.0,3108.108108108108,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
10697,219000.0,78.0,70.0,2807.6923076923076,3128.5714285714284,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
10700,123090.0,47.0,44.0,2618.9361702127662,2797.5,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
10702,1900000.0,290.0,270.0,6551.7241379310335,7037.037037037037,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10717,600000.0,170.0,162.0,3529.4117647058824,3703.7037037037044,4.0,15.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
10722,910000.0,176.0,166.0,5170.454545454545,5481.927710843374,4.0,9.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10732,450000.0,115.0,105.0,3913.0434782608704,4285.714285714285,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1
10738,69000.0,30.0,30.0,2300.0,2300.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10748,111300.0,36.0,34.0,3091.666666666666,3273.529411764706,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
10767,400000.0,90.0,85.0,4444.444444444444,4705.882352941177,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10784,164269.0,52.0,45.0,3159.019230769231,3650.4222222222224,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
10786,162534.0,52.0,45.0,3125.6538461538453,3611.866666666667,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
10790,755000.0,230.0,220.0,3282.608695652174,3431.818181818182,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
10792,465000.0,183.0,162.0,2540.983606557377,2870.3703703703704,5.0,16.0,0.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
10795,116800.0,38.0,34.0,3073.684210526316,3435.2941176470586,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
10797,910000.0,176.0,166.0,5170.454545454545,5481.927710843374,4.0,9.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10798,2100000.0,250.0,220.0,8400.0,9545.454545454546,4.0,8.0,0.0,3.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
10801,101760.0,31.0,28.0,3282.5806451612902,3634.285714285714,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
10804,110000.0,40.0,38.0,2750.0,2894.7368421052643,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10805,108120.0,31.0,28.0,3487.7419354838707,3861.4285714285716,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
10806,145000.0,42.0,35.0,3452.3809523809527,4142.857142857143,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
